Hora de inicio,Número de ordeño,Duración (mm:ss),Producción (kg),Intervalo de ordeño (hh:mm),Duracion de Incremento,Duracion de Decremento,Tiempo de Incremento,Tiempo de Decremento,Ubre,Pezón,Destino Leche,Razón de la desviación,Programa de lavado,MS,Usuario,Tipo de evento,Fecha del evento,Descripción,Usuario,Comentario,Num Lactacion
03/02/2025 17:02,3,05:15,7.97,06:46,1.86,1.55,2.56,2,0,,Tanque,,,VMS 3,,Inseminación,02/12/2002 00:00,"Artificial Insemination; HO8403215568705; MONRAKER;
Unknown Brand; Roma",Roma,ml .tur,3
04/02/2025 00:21,1,05:07,7.49,07:13,1.71,1.3,2.29,2.19,0,,Tanque,,,VMS 3,,Celo,02/12/2002 00:00,Herd Navigator,Roma,,3
04/02/2025 07:50,2,05:58,9.96,07:23,2.21,2.1,2.98,2.67,0,,Tanque,,,VMS 3,,Cambio tabla ali,02/12/2002 00:00,Multiparas-DEL -> Multiparas- ProduccionLeche,Admin,,3
04/02/2025 17:43,3,05:23,11.19,09:47,2.37,2.35,3.07,3.4,0,,Tanque,,,VMS 3,,Invitación Visita,02/11/2016 00:00,Vacas frescas,DR  RAFA (,,3
05/02/2025 07:24,1,06:23,15.6,13:35,3.22,3.07,4.8,4.51,0,,Tanque,,,VMS 3,,Invitación Visita,02/11/2009 00:00,Vacas frescas,DR  RAFA (,,3
05/02/2025 16:47,2,04:57,9.35,09:16,1.98,1.79,2.74,2.84,0,,Tanque,,,VMS 3,,Invitación Visita,02/10/2026 00:00,Vacas frescas,DR  RAFA (,,3
06/02/2025 03:17,1,05:28,12.41,10:25,2.82,2.4,3.7,3.49,0,,Tanque,,,VMS 3,,Invitación Visita,02/10/2019 00:00,Vacas frescas,DR  RAFA (,,3
06/02/2025 11:28,2,05:08,9.33,08:04,2.12,1.76,2.7,2.75,0,,Tanque,,,VMS 3,,Invitación Visita,02/10/2012 00:00,Vacas frescas,DR  RAFA (,,3
06/02/2025 18:04,3,04:26,6.85,06:30,1.61,1.21,2.11,1.92,0,,Tanque,,,VMS 3,,Invitación Visita,02/10/2005 00:00,Vacas frescas,DR  RAFA (,,3
07/02/2025 03:25,1,05:16,11.63,09:16,2.53,2.28,3.46,3.36,0,,Tanque,,,VMS 3,,Cambio tabla ali,02/10/2003 00:00,None -> Multiparas-DEL,Admin,,3
07/02/2025 18:27,2,07:02,18.69,14:57,3.84,3.73,5.54,5.58,0,,Tanque,,,VMS 3,,Cambio de grup,02/10/2002 00:00,"20, RETO -> 3, VMS 3",DelproClien,,3
08/02/2025 03:21,1,05:47,9.29,08:46,2.13,1.73,2.75,2.68,0,,Tanque,,,VMS 3,,Parto,02/10/2002 00:00,Normal; 1687,DelproClien,,3
08/02/2025 17:52,2,06:32,17.27,14:25,3.39,3.47,5.15,5.26,0,,Tanque,,,VMS 3,,Notas,02/09/2023 00:00,General,DelproClien,Sensor de rumia: RH7637347,2
09/02/2025 08:18,1,07:19,16.47,14:18,3.38,3.34,4.96,4.79,1,,Tanque,,,VMS 3,,Diagnósticos/Tr,02/09/2009 00:00,"Dns: VACUNA; Loc.: DD; Trat:
starvacc; Med: STARVAC 1 d 1X2ml Intramuscular",DelproClien,,2
09/02/2025 17:47,2,04:35,8.39,09:21,1.78,1.58,2.41,2.62,0,,Tanque,,,VMS 3,,Cambio de grup,02/09/2009 00:00,"100, SECAS -> 20, RETO",DelproClien,,2
10/02/2025 05:09,1,05:50,11.13,11:17,2.19,2.32,3.28,3.34,0,,Tanque,,,VMS 3,,Condición corpo,02/09/2009 00:00,Condición corporal: 3.75 - DDUP: 324,DelproClien,,2
10/02/2025 11:29,2,05:20,7.06,06:14,1.49,1.27,2.29,2.01,0,,Tanque,,,VMS 3,,Diagnósticos/Tr,02/09/2009 00:00,Dns: BOLO RUMENSIN; Loc.: ; Trat: BOLO RUMENSIN; Med: BOLO RUMENSIN 1 d 1X1pcs,DelproClien,5326,2
11/02/2025 03:32,1,07:22,18.47,15:57,3.78,3.42,5.52,5.75,0,,Tanque,,,VMS 3,,Cambio tabla ali,02/07/2008 00:00,Multiparas-ProduccionLeche ->,DelproClien,,2
11/02/2025 21:36,2,07:24,17.3,17:57,3.6,3.33,5.11,5.26,1,,Tanque,,,VMS 3,,Secado,02/07/2008 00:00,Dry Off,DelproClien,,2
12/02/2025 06:26,1,05:25,10.7,08:41,2.28,2.04,3.2,3.18,0,,Tanque,,,VMS 3,,Cambio de grup,02/07/2008 00:00,"2, VMS 2 -> 100, SECAS",DelproClien,,2
12/02/2025 15:32,2,05:35,9.65,09:01,1.83,1.8,2.95,3.07,0,,Tanque,,,VMS 3,,Diagnósticos/Tr,02/07/2008 00:00,"Dns: Secado por baja; Loc.: DD; Trat: CEFA SAFE; Med: CEFA SAFE 1
d 1X4pcs",DelproClien,"se seco de 190 DCC/ CUARTO TRASERO IZQUIERO SANGRE; SE LE COLOCO DOBLE TUBO DE CEFA
SAFE. con 19. 31 litro en los ultimos 7 dias",2
12/02/2025 23:00,3,04:51,7.43,07:22,1.56,1.38,2.2,2.29,0,,Tanque,,,VMS 3,,Condición corpo,02/07/2006 00:00,Condición corporal: 3.75 - DDUP: 259,DelproClien,,2
13/02/2025 05:57,1,04:39,7.3,06:51,1.55,1.47,2.11,2.17,0,,Tanque,,,VMS 3,,Diagnósticos/Tr,02/06/2026 00:00,"Dns: Mastitis clínica; Loc.: DD; Trat:
; Med:",DelproClien,TUBO DE CEFA VET,2
13/02/2025 22:03,2,07:21,18.72,16:01,3.97,3.31,5.84,5.6,0,,Tanque,,,VMS 3,,Control de Gest,02/06/2001 00:00,+,DelproClien,,2
14/02/2025 14:17,1,06:30,16.65,16:06,3.54,3.17,4.94,5,1,,Tanque,,,VMS 3,,Invitación Visita,02/06/2001 00:00,Reconfirmacion 2 (150-160 dias),DR  RAFA (,,2
14/02/2025 22:06,2,04:35,7.13,07:42,1.69,1.28,2.08,2.08,0,,Tanque,,,VMS 3,,Invitación Visita,02/06/2001 00:00,Reconfirmacion 2 (150-160 dias),DR  RAFA (,,2
15/02/2025 10:20,1,06:28,14.29,12:09,2.87,2.54,4.46,4.42,0,,Tanque,,,VMS 3,,Diagnósticos/Tr,02/05/2030 00:00,"Dns: Mastitis clínica; Loc.: DD; Trat: TYLAN+MASTI; Med: TYLAN 3 d 1X20ml, MASTIJET 3 d 1X8gm",DelproClien,,2
16/02/2025 00:43,1,05:41,14.76,14:15,3.21,2.92,4.25,4.38,0,,Tanque,,,VMS 3,,Diagnósticos/Tr,02/05/2022 00:00,"Dns: MASTITIS; Loc.: DD; Trat:
vitamina k; Med:",DelproClien,SANGRE TRASERO IZQUIERDO,2
16/02/2025 14:06,2,06:16,14.25,13:18,2.78,2.82,4.43,4.22,0,,Tanque,,,VMS 3,,Diagnósticos/Tr,02/05/2011 00:00,"Dns: Mastitis clínica; Loc.: DD; Trat: ENROXIL; Med: ENROXIL 1 d
1X20ml",DelproClien,eNROXIL+HIDROPEN,2
16/02/2025 23:37,3,05:34,9.53,09:24,2.03,1.77,2.72,3.01,0,,Tanque,,,VMS 3,,Diagnósticos/Tr,02/04/2022 00:00,"Dns: Mastitis clínica; Loc.: DD; Trat: HIDROPEN+SPECTRAMAST; Med: HIDROPEN 3 d 1X30ml, SPECTRAMAST 3 d 1X10gm
Intramamario",DelproClien,,2
17/02/2025 17:44,1,07:45,20.49,18:01,3.79,4.16,6.35,6.19,0,,Tanque,,,VMS 3,,Control de Gest,02/03/2030 00:00,+,DelproClien,,2
18/02/2025 03:46,1,05:12,10.57,09:54,2.3,2.14,3.02,3.11,0,,Tanque,,,VMS 3,,Invitación Visita,02/03/2030 00:00,Reconfirmacion 1 (90-110 dias),DR  RAFA (,,2
18/02/2025 19:02,2,08:28,16.89,15:10,3.62,2.95,5.14,5.18,0,,Tanque,,,VMS 3,,Control de Gest,02/02/2016 00:00,+,DelproClien,,2
19/02/2025 07:32,1,06:20,12.66,12:21,2.56,2.57,3.94,3.59,0,,Tanque,,,VMS 3,,Invitación Visita,02/02/2016 00:00,Diagnostico de Gestacion (>40 dias insem),DR  RAFA (,,2
19/02/2025 15:56,2,04:40,7.69,08:18,1.75,1.26,2.27,2.41,0,,Tanque,,,VMS 3,,Diagnósticos/Tr,02/02/2007 00:00,Dns: GNRH; Loc.: DD; Trat: ; Med:,User1,protocolo estancias,2
20/02/2025 01:41,1,05:30,10.31,09:39,2.4,1.91,3.02,2.98,0,,Tanque,,,VMS 3,,Cambio de grup,02/01/2030 00:00,"1, VMS 1 -> 2, VMS 2",User1,,2
20/02/2025 13:58,2,05:26,12.71,12:11,2.81,2.49,3.75,3.66,0,,Tanque,,,VMS 3,,Inseminación,02/12/2030 00:00,"Effective Insemination Artificial Insemination; 840003215743652; CITRINE;
Unknown Brand; Roma",Roma,,2
20/02/2025 23:58,1,05:08,9.47,09:54,2.01,1.83,2.81,2.82,0,,Tanque,,,VMS 3,,Celo,02/12/2030 00:00,Herd Navigator,Roma,,2
21/02/2025 11:34,2,05:28,12.21,11:31,2.81,2.5,3.48,3.42,0,,Tanque,,,VMS 3,,Diagnósticos/Tr,02/12/2029 00:00,Dns: GNRH; Loc.: DD; Trat: ; Med:,User1,Protocolo estancias,2
22/02/2025 12:01,1,08:59,23.59,24:21:00,5.04,4.06,7.47,7.02,0,,Tanque,,,VMS 3,,Diagnósticos/Tr,02/12/2028 00:00,Dns: PG; Loc.: DD; Trat: ; Med:,User1,Protocolo estancias,2
23/02/2025 08:18,1,07:13,16.21,20:07,3.39,3.05,4.88,4.89,0,,Tanque,,,VMS 3,,Diagnósticos/Tr,02/12/2027 00:00,Dns: PG; Loc.: DD; Trat: ; Med:,User1,Protocolo estancias,2
23/02/2025 17:44,2,05:38,6.52,09:19,1.54,1.23,1.96,1.79,0,,Tanque,,,VMS 3,,Cambio tabla ali,02/12/2020 00:00,Multiparas-DEL -> Multiparas- ProduccionLeche,Admin,,2
24/02/2025 07:26,1,06:33,12.28,13:36,2.61,2.19,3.68,3.8,0,,Tanque,,,VMS 3,,Diagnósticos/Tr,02/12/2014 00:00,Dns: ; Loc.: (-); Trat: GNRH revision; Med:,DelproClien,Protocolo sincronización estancias,2
24/02/2025 17:18,2,04:57,8.68,09:45,1.86,1.74,2.47,2.61,0,,Tanque,,,VMS 3,,Diagnósticos/Tr,02/12/2012 00:00,"Dns: ; Loc.: (-); Trat: PG1 revision; Med: LUTALYSE 1 d 1X5ml
Intramuscular",DelproClien,Protocolo sincronización estancias,2
25/02/2025 03:21,1,05:33,9.61,09:58,2.07,1.83,2.63,3.08,0,,Tanque,,,VMS 3,,Invitación Visita,02/11/2017 00:00,"17/11/2022, Presynch PG1 (dias en ordeño 24-30)",DR  RAFA (,,2
25/02/2025 17:51,2,06:57,14.09,14:23,2.41,2.79,4.6,4.29,0,,Tanque,,,VMS 3,,Cambio ID Tran,02/11/2016 00:00,"999000000000072 ->
982000464364547",,,2
26/02/2025 10:09,1,07:15,16.26,16:11,2.95,3.19,5,5.12,0,,Tanque,,,VMS 3,,Cambio de medi,02/11/2016 00:00,0 -> 56596,,,2
26/02/2025 22:56,2,06:06,11.54,12:40,2.34,2.14,3.4,3.66,0,,Tanque,,,VMS 3,,Diagnósticos/Tr,02/11/2010 00:00,Dns: ALTA; Loc.: DD; Trat: ; Med:,DelproClien,,2
27/02/2025 14:42,1,06:51,15.69,15:39,3.33,2.74,4.87,4.75,0,,Tanque,,,VMS 3,,Invitación Visita,02/11/2010 00:00,Vacas frescas,DR  RAFA (,,2
28/02/2025 03:59,1,06:47,11.89,13:10,2.45,2.22,3.54,3.68,0,,Tanque,,,VMS 3,,Cambio de grup,02/11/2007 00:00,"3, VMS 3 -> 1, VMS 1",DelproClien,,2
28/02/2025 14:19,2,05:46,10.7,10:12,2.23,2.06,3.24,3.17,0,,Tanque,,,VMS 3,,Invitación Visita,02/11/2003 00:00,"03/11/2022, Vacas frescas",DR  RAFA (,,2
28/02/2025 23:30,3,05:36,8.01,09:05,1.74,1.33,2.42,2.52,0,,Tanque,,,VMS 3,,Invitación Visita,02/11/2003 00:00,"03/11/2022, Vacas frescas",DR  RAFA (,,2
02/03/2025 00:43,1,10:41,21.82,25:07:00,3.82,3.33,8.11,6.56,0,,Tanque,,,VMS 3,,Invitación Visita,02/11/2003 00:00,"03/11/2022, Vacas frescas",DR  RAFA (,,2
02/03/2025 16:54,2,06:16,13.89,16:00,3.02,2.69,3.95,4.23,0,,Tanque,,,VMS 3,,Diagnósticos/Tr,02/10/2027 00:00,"Dns: METRITIS; Loc.: DD; Trat: HISTAFIN; Med: HISTAFIN 1 d
1X1pcs",DelproClien,,2
03/03/2025 02:18,1,04:48,6.42,09:17,1.31,1.21,1.96,1.94,0,,Tanque,,,VMS 3,,Invitación Visita,02/10/2027 00:00,Vacas frescas,DR  RAFA (,,2
03/03/2025 16:10,2,06:51,12.8,13:47,2.42,2.44,4.09,3.85,0,,Tanque,,,VMS 3,,Cambio tabla ali,02/10/2021 00:00,None -> Multiparas-DEL,Admin,,2
04/03/2025 05:29,1,06:15,13.27,13:11,2.26,2.68,4.03,4.3,0,,Tanque,,,VMS 3,,Cambio de grup,02/10/2020 00:00,"20, RETO -> 3, VMS 3",DelproClien,,2
04/03/2025 14:43,2,04:58,8.72,09:07,2.05,1.47,2.43,2.77,0,,Tanque,,,VMS 3,,Parto,02/10/2020 00:00,Normal; 8706,DelproClien,,2
05/03/2025 02:03,1,05:57,10.8,11:15,2.04,1.96,3.46,3.34,0,,Tanque,,,VMS 3,,Cambio de grup,02/10/2018 00:00,"100, SECAS -> 20, RETO",DelproClien,,1
05/03/2025 13:17,2,05:48,10.57,11:07,2.16,1.99,3.04,3.38,0,,Tanque,,,VMS 3,,Diagnósticos/Tr,02/10/2018 00:00,"Dns: VACUNA; Loc.: DD; Trat:
starvacc; Med: STARVAC 1 d 1X2ml Intramuscular",DelproClien,,1
05/03/2025 22:45,3,05:13,7.84,09:22,1.63,1.36,2.45,2.4,0,,Tanque,,,VMS 3,,Cambio tabla ali,02/09/2003 00:00,Primerizas-ProduccionLeche ->,DelproClien,,1
06/03/2025 10:46,1,06:02,11.44,11:55,2.04,2.03,3.74,3.63,0,,Tanque,,,VMS 3,,Cambio de grup,02/09/2003 00:00,"2, VMS 2 -> 100, SECAS",DelproClien,,1
06/03/2025 23:08,2,06:06,12.42,12:16,2.52,2.16,3.8,3.94,0,,Tanque,,,VMS 3,,Secado,02/09/2003 00:00,Dry Off,DelproClien,"CEFA-SAFE, VIT. ade, vacuna Rotavec",1
07/03/2025 10:14,1,05:14,10.25,11:00,1.99,1.9,3.22,3.14,0,,Tanque,,,VMS 3,,Control de Gest,02/09/2001 00:00,+,DelproClien,,1
08/03/2025 02:17,1,07:11,15.41,15:57,3.15,2.51,4.9,4.85,0,,Tanque,,,VMS 3,,Invitación Visita,02/09/2001 00:00,Vacas a secar,DR  RAFA (,,1
08/03/2025 14:29,2,06:02,11.77,12:04,2.57,2.22,3.29,3.69,0,,Tanque,,,VMS 3,,Control de Gest,02/05/2019 00:00,+,User1,,1
09/03/2025 06:41,1,07:43,15.07,16:06,3,2.79,4.72,4.56,0,,Tanque,,,VMS 3,,Control de Gest,02/05/2005 00:00,+,User1,,1
09/03/2025 21:28,2,05:53,11.51,14:38,2.31,1.99,3.43,3.78,1,,Tanque,,,VMS 3,,Control de Gest,02/03/2017 00:00,+,User1,,1
10/03/2025 08:43,1,06:27,10.99,11:09,2.12,2.03,3.54,3.3,0,,Tanque,,,VMS 3,,Cambio de grup,02/03/2015 00:00,"-> 2, VMS 2",User1,,1
10/03/2025 19:42,2,05:51,10.18,10:52,2.01,1.73,3.11,3.33,0,,Tanque,,,VMS 3,,Cambio de grup,02/03/2014 00:00,"2, VMS 2 ->",Rodrigo,,1
11/03/2025 03:03,1,05:33,6.24,07:15,1.22,1.05,2.15,1.82,0,,Tanque,,,VMS 3,,Inseminación,02/01/2030 00:00,"Effective Insemination
Artificial Insemination; 104826819; Unknown Brand; UnknownBreeder",User1,,1
11/03/2025 17:32,2,07:10,15.09,14:23,2.74,2.97,4.57,4.81,0,,Tanque,,,VMS 3,,Celo,02/01/2030 00:00,Herd Navigator,User1,,1
12/03/2025 01:12,1,05:28,7.42,07:32,1.46,1.1,2.44,2.42,0,,Tanque,,,VMS 3,,Cambio tabla ali,02/01/2020 00:00,primerizas-DEL -> Primerizas- ProduccionLeche,Admin,,1
12/03/2025 13:58,2,06:04,12.92,12:39,2.18,2.53,3.99,4.22,0,,Tanque,,,VMS 3,,Cambio de grup,02/10/2018 00:00,"3, VMS 3 -> 2, VMS 2",User1,,1
12/03/2025 23:36,3,05:26,9.59,09:32,1.87,1.8,2.99,2.93,0,,Tanque,,,VMS 3,,Cambio tabla ali,02/10/2006 00:00,None -> primerizas-DEL,Admin,,1
13/03/2025 09:46,1,05:50,10.9,10:05,2.24,1.94,3.33,3.39,0,,Tanque,,,VMS 3,,Cambio ID Tran,02/10/2005 00:00,"000000000000072 ->
999000000000072",,,1
14/03/2025 00:09,1,07:21,13.79,14:16,2.66,2.09,4.58,4.46,0,,Tanque,,,VMS 3,,Cambio ID Tran,02/10/2005 00:00,-> 000000000000072,,,1
14/03/2025 14:36,2,06:48,14.3,14:19,2.88,2.66,4.35,4.41,1,,Tanque,,,VMS 3,,Cambio de grup,02/10/2005 00:00,"-> 3, VMS 3",User1,,1
15/03/2025 00:45,1,05:53,8.59,10:03,1.87,1.41,2.63,2.68,0,,Tanque,,,VMS 3,,Parto,02/10/2001 00:00,Normal; 2099,User1,,1
15/03/2025 11:00,2,06:12,10.39,10:08,2.3,1.66,3.26,3.17,0,,Tanque,,,VMS 3,,Control de Gest,02/02/2004 00:00,+,DR  RAFA (,CARGADA,0
16/03/2025 02:54,1,07:28,14.43,15:48,2.79,2.3,4.75,4.59,0,,Tanque,,,VMS 3,,Inseminación,02/12/2028 00:00,"Effective Insemination Artificial Insemination; 8403127422222; ZAMBONI;
Unknown Brand; Matías",Matías,,0
16/03/2025 11:14,2,05:58,7.61,08:12,1.43,1.29,2.43,2.46,0,,Tanque,,,VMS 3,,Celo,02/12/2028 00:00,Herd Navigator,Matías,,0
16/03/2025 23:40,3,05:57,11.24,12:20,2.15,1.97,3.54,3.58,0,,Tanque,,,VMS 3,,Entrada,02/11/2007 00:00,Nacimiento,User1,,0
17/03/2025 11:57,1,06:40,13.75,12:10,2.58,2.24,4.97,3.96,0,DI,Tanque,,,VMS 3,,Diagnósticos/Tr,02/09/2017 00:00,"Dns: Mastitis clínica; Loc.: DD; Trat: CEFAVET; Med: CEFAVET 1 d
1X10ml",User1,,4
17/03/2025 20:55,2,06:14,8.56,08:51,1.55,1.66,2.7,2.65,0,TD,Tanque,,,VMS 3,,Control de Gest,02/09/2011 00:00,+,User1,CARGADA DE 157,4
18/03/2025 16:35,1,08:58,19.5,19:34,3.95,3.08,6.2,6.27,1,,Tanque,,,VMS 3,,Control de Gest,02/07/2010 00:00,+,User1,CARGADA DE 94,4
19/03/2025 05:10,1,09:53,10.84,12:25,1.96,1.69,3.62,3.57,1,"DI,TD",Tanque,,,VMS 3,,Invitación Visita,02/07/2010 00:00,"10/07/2025, Reconfirmacion 1 (90-
110 dias)",DR  RAFA (,,4
19/03/2025 16:09,2,05:41,10.33,10:49,2.04,2.05,2.99,3.25,0,,Tanque,,,VMS 3,,Control de Gest,02/05/2022 00:00,+,User1,CARGADA DE 45,4
20/03/2025 06:34,1,06:00,12.8,14:19,2.39,2.26,4.04,4.11,0,,Tanque,,,VMS 3,,Invitación Visita,02/05/2022 00:00,"22/05/2025, Diagnostico de Gestacion (>40 dias insem)",DR  RAFA (,,4
20/03/2025 19:18,2,06:49,12.35,12:38,2.32,2.15,3.95,3.93,0,,Tanque,,,VMS 3,,Inseminación,02/04/2007 00:00,"Effective Insemination Artificial Insemination; 8403151003682; TAOS-ET;
Unknown Brand; Roma",Roma,DE CALOM-L TUR,4
21/03/2025 17:02,1,08:18,20.04,21:37,3.84,3.45,6.33,6.42,1,,Tanque,,,VMS 3,,Celo,02/04/2007 00:00,Herd Navigator,Roma,,4
22/03/2025 01:41,1,04:17,6.14,08:30,1.36,1,1.86,1.92,0,,Tanque,,,VMS 3,,Inseminación,02/03/2007 00:00,"Artificial Insemination; HOCANM12857690; PURSUIT;
Unknown Brand; Roma",Roma,ML TUR,4
22/03/2025 11:23,2,05:39,8.34,09:38,1.75,1.24,2.61,2.74,0,,Tanque,,,VMS 3,,Celo,02/03/2007 00:00,Herd Navigator,Roma,,4
23/03/2025 07:57,1,07:49,18.73,20:28,3.81,2.52,6.42,5.98,1,,Tanque,,,VMS 3,,Diagnósticos/Tr,02/03/2006 00:00,Dns: Vacia; Loc.: DD; Trat: ; Med:,User1,ECP,4
24/03/2025 00:24,1,06:30,14.07,16:18,2.73,2.27,4.59,4.48,1,,Tanque,,,VMS 3,,Control de Gest,02/03/2006 00:00,-,User1,VACIA DE 43,4
24/03/2025 13:40,2,06:35,11.94,13:09,2.33,1.75,3.9,3.96,0,,Tanque,,,VMS 3,,Inseminación,02/01/2022 00:00,"Artificial Insemination; 8403203292278; GRANADA;
Unknown Brand; Roma",Roma,ML TUR,4
24/03/2025 23:53,3,05:49,10.04,10:07,1.96,1.71,3.24,3.13,0,,Tanque,,,VMS 3,,Celo,02/01/2022 00:00,Herd Navigator,Roma,,4
25/03/2025 12:03,1,05:44,12.39,12:03,2.36,2.36,3.65,4.02,0,,Tanque,,,VMS 3,,Celo,02/01/2004 00:00,Herd Navigator,User1,"EN CELO, 66 DIAS EN LECHE, NO LE TOCA",4
26/03/2025 12:29,1,09:09,21.97,24:21:00,3.47,3.65,7.47,7.38,0,,Tanque,,,VMS 3,,Cambio tabla ali,02/12/2030 00:00,Multiparas-DEL -> Multiparas- ProduccionLeche,Admin,,4
27/03/2025 01:19,1,06:57,11.39,12:40,2.28,2.21,3.2,3.7,0,,Tanque,,,VMS 3,,Diagnósticos/Tr,02/11/2021 00:00,Dns: ALTA; Loc.: DD; Trat: ; Med:,User1,,4
27/03/2025 13:24,2,05:09,9.97,11:58,1.98,1.56,3.11,3.32,0,,Tanque,,,VMS 3,,Invitación Visita,02/11/2021 00:00,"21/11/2024, Vacas frescas",DR  RAFA (,,4
27/03/2025 22:40,3,04:37,7.15,09:10,1.64,1.08,2.06,2.37,0,,Tanque,,,VMS 3,,Invitación Visita,02/11/2014 00:00,"14/11/2024, Vacas frescas",DR  RAFA (,,4
28/03/2025 10:34,1,06:00,11.3,11:50,2.35,1.85,3.48,3.62,0,,Tanque,,,VMS 3,,Invitación Visita,02/11/2007 00:00,"07/11/2024, Vacas frescas",DR  RAFA (,,4
28/03/2025 18:18,2,05:00,6.71,07:38,1.46,0.98,2.11,2.16,0,,Tanque,,,VMS 3,,Cambio de grup,02/11/2004 00:00,"3, VMS 3 -> 2, VMS 2",User1,,4
29/03/2025 03:02,1,05:11,7.74,08:38,1.68,1.13,2.43,2.5,0,,Tanque,,,VMS 3,,Cambio tabla ali,02/10/2031 00:00,None -> Multiparas-DEL,Admin,,4
29/03/2025 12:30,2,05:11,9.06,09:22,1.71,1.65,2.66,3.04,0,,Tanque,,,VMS 3,,Cambio de grup,02/10/2030 00:00,"20, RETO -> 3, VMS 3",User1,,4
30/03/2025 02:26,1,06:51,13.22,13:50,2.61,2.23,4.06,4.32,0,,Tanque,,,VMS 3,,Parto,02/10/2030 00:00,Normal; 107,User1,,4
30/03/2025 14:41,2,06:33,11.75,12:08,2.32,2.11,3.69,3.63,0,,Tanque,,,VMS 3,,Condición corpo,02/10/2018 00:00,Condición corporal: 3.50 - DDUP: 404,User1,,3
31/03/2025 05:47,1,07:00,13.99,14:59,2.65,2.32,4.27,4.75,0,,Tanque,,,VMS 3,,Cambio de grup,02/10/2018 00:00,"100, SECAS -> 20, RETO",User1,,3
31/03/2025 15:47,2,05:17,8.89,09:52,1.71,1.48,2.7,3,0,,Tanque,,,VMS 3,,Diagnósticos/Tr,02/10/2018 00:00,Dns: BOLO RUMENSIN; Loc.: DD; Trat: BOLO RUMENSIN; Med: BOLO RUMENSIN 1 d 1X1pcs,User1,7451,3
01/04/2025 09:44,1,07:43,17.22,17:52,3.18,2.81,5.65,5.58,0,,Tanque,,,VMS 3,,Diagnósticos/Tr,02/10/2018 00:00,"Dns: VITAMINA; Loc.: DD; Trat: VIGANTOL (A,D,E); Med:",User1,,3
01/04/2025 17:21,2,04:16,5.77,07:29,1.07,1.01,1.73,1.96,0,,Tanque,,,VMS 3,,Diagnósticos/Tr,02/10/2018 00:00,"Dns: VACUNA; Loc.: DD; Trat:
starvacc; Med: STARVAC 1 d 1X2ml Intramuscular",User1,,3
02/04/2025 18:03,1,08:45,21.9,24:37:00,3.65,4.19,6.3,7.76,0,,Tanque,,,VMS 3,,Cambio tabla ali,02/08/2001 00:00,Multiparas-ProduccionLeche ->,DelproClien,,3
03/04/2025 05:45,1,05:16,9.15,11:33,1.94,1.21,2.88,3.12,0,,Tanque,,,VMS 3,,Diagnósticos/Tr,02/08/2001 00:00,"Dns: VACUNA; Loc.: DD; Trat:
starvacc; Med: STARVAC 1 d 1X2ml Intramuscular",DelproClien,,3
04/04/2025 02:01,1,07:51,18.5,20:10,3.26,3.48,5.7,6.06,1,,Tanque,,,VMS 3,,Diagnósticos/Tr,02/08/2001 00:00,Dns: VACUNA; Loc.: DD; Trat: ROTAVEC; Med:,DelproClien,,3
04/04/2025 10:54,2,05:10,7.81,08:45,1.62,1.39,2.24,2.56,0,,Tanque,,,VMS 3,,Condición corpo,02/08/2001 00:00,Condición corporal: 3.50 - DDUP: 326,DelproClien,,3
05/04/2025 00:47,1,06:12,11.76,13:48,2.37,1.78,3.68,3.93,0,,Tanque,,,VMS 3,,Cambio de grup,02/08/2001 00:00,"3, VMS 3 -> 100, SECAS",DelproClien,,3
05/04/2025 11:20,2,05:10,9.33,10:26,1.84,1.55,2.83,3.11,0,,Tanque,,,VMS 3,,Secado,02/08/2001 00:00,Dry Off,DelproClien,"SE SECO CON 326 DEL; 188 DCC,
34.78 LITROS, QUEDO GESTANTE EN LA 3 INSEM",3
05/04/2025 23:51,3,05:25,9.96,12:25,1.84,1.77,3.11,3.24,0,,Tanque,,,VMS 3,,Cambio de grup,02/07/2011 00:00,"2, VMS 2 -> 3, VMS 3",User1,,3
06/04/2025 22:27,1,08:43,19.12,22:30,3.21,2.99,6.58,6.34,0,,Tanque,,,VMS 3,,Control de Gest,02/06/2027 00:00,+,User1,,3
07/04/2025 07:57,1,04:50,7.07,09:20,1.4,1.19,2.05,2.43,0,,Tanque,,,VMS 3,,Invitación Visita,02/06/2027 00:00,Reconfirmacion 2 (150-160 dias),DR  RAFA (,,3
07/04/2025 17:09,2,04:55,7.23,09:07,1.51,1.12,2.21,2.39,0,,Tanque,,,VMS 3,,Control de Gest,02/04/2025 00:00,+,User1,,3
08/04/2025 08:00,1,06:33,12.71,14:46,2.08,1.87,4.35,4.41,0,,Tanque,,,VMS 3,,Invitación Visita,02/04/2025 00:00,Reconfirmacion 1 (90-110 dias),DR  RAFA (,,3
08/04/2025 16:38,2,04:34,6.96,08:31,1.33,1.26,1.96,2.41,0,,Tanque,,,VMS 3,,Control de Gest,02/03/2014 00:00,+,User1,,3
09/04/2025 04:37,1,05:27,9.83,11:54,1.8,1.69,3.06,3.28,0,,Tanque,,,VMS 3,,Invitación Visita,02/03/2007 00:00,Diagnostico de Gestacion (>40 dias insem),DR  RAFA (,,3
09/04/2025 15:50,2,05:42,9.29,11:07,1.72,1.4,3.05,3.12,0,,Tanque,,,VMS 3,,Inseminación,02/01/2026 00:00,"Effective Insemination Artificial Insemination; 8403207410750; ROMELU-ET;
Unknown Brand; Roma",Roma,DE CALOR  TURGENTE,3
